source,source_id,period,duration,depth,radius,eqt,insol,st_teff,st_logg,st_rad,ra,dec,label,label_raw,mission_code
,7504.02,4.4443069,2.2975903,686.1966722,2.485097,1022.906987,181.7489961,5216.0,4.53686,0.841029,114.707534,-27.818546,candidate,PC,TESS
,7505.01,3.8618241,3.1764029,823.5651883,13.3017642,3713.234811,11855.22923,11396.0,3.57,4.73061,112.917053,-15.102276,candidate,PC,TESS
,751.01,4.722816,2.1894174,22675.38127,12.0898005,828.4046383,111.2989557,4803.0,4.64154,0.793235,174.009869,-29.543364,planet,KP,TESS
,752.01,5.7481323,2.6600483,12259.44733,13.14269,1099.767559,345.7200926,5900.0,4.52994,1.12783,176.299052,-42.063958,planet,KP,TESS
,753.01,0.555255,1.622036,23416.40039,18.630967,2214.386379,5682.436709,5591.0,4.38111,1.06168,178.074448,-47.583414,candidate,APC,TESS
,754.01,3.8639681,2.0997185,7640.760547,12.659975,1327.223552,733.3264022,6214.0,4.26729,1.22623,189.297113,-42.413637,candidate,PC,TESS
,755.01,2.5404679,2.154,572.0,2.15331,1391.0,622.47,6003.0,4.47356,0.99,190.036564,-44.312078,planet,CP,TESS
,755.02,6.7418796,1.3710857,450.5420649,2.1138482,951.6478794,193.8322952,6003.0,4.47356,0.986649,190.036564,-44.312078,planet,KP,TESS
,756.01,1.2392569,1.0860452,2917.371457,3.1811214,827.9518032,111.0557954,3614.0,4.81257,0.507628,192.103738,-45.470471,candidate,PC,TESS
,757.01,17.4682298,3.491,926.0,2.17884,618.0,24.3644,5499.0,4.39962,0.76,187.994843,-35.554452,planet,CP,TESS
,758.01,13.2735511,6.7060029,21062.15358,19.0558857,889.1052168,117.9936529,6072.0,4.29177,1.26126,189.76217,-31.992266,candidate,APC,TESS
,759.01,4.2135662,2.904,6400.0,12.9663,1320.0,504.781,6107.0,4.11585,1.53,169.909474,-39.46208,candidate,APC,TESS
,760.01,12.3396368,6.2659032,13386.1311,28.8331721,1486.277761,1153.243247,7852.0,4.20409,2.29741,169.414385,-44.017088,candidate,APC,TESS
,761.01,10.5557332,2.8163532,1505.722154,2.7774832,515.8282237,16.7317515,4368.0,4.56706,0.68476,179.262998,-38.104794,candidate,PC,TESS
,761.02,1.8320863,1.4230143,374.0999309,1.361695,924.7391872,172.821611,4368.0,4.56706,0.68476,179.262998,-38.104794,candidate,PC,TESS
,762.01,3.4716808,1.3816978,30624.64346,8.027234,517.8926558,17.001217,3399.0,4.91468,0.426785,166.074742,-47.821496,planet,CP,TESS
,763.01,5.6057748,3.0213897,701.1882316,2.4097088,937.9808032,182.934999,5767.0,4.34736,0.906761,194.468098,-39.758061,planet,CP,TESS
,763.02,12.2772444,3.8398889,869.4629182,2.8635085,722.2799042,64.3195695,5767.0,4.34736,0.906761,194.468098,-39.758061,planet,CP,TESS
,764.01,5.6316663,6.5350826,13883.40177,33.6448759,1871.375522,2898.443104,6632.0,4.20607,2.78212,174.302837,-38.307191,candidate,APC,TESS
,765.01,0.861484,1.293669,286.708078,2.512038,2560.143025,10152.61494,5724.7,3.82,1.45505,78.165188,-53.743438,false_positive,FA,TESS
,766.01,3.4464529,2.462599,16320.79117,12.5399052,1199.932526,489.9461001,5870.0,4.4,0.913091,175.52524,-23.354845,planet,KP,TESS
,767.01,3.764873,2.759996,22257.11845,13.95182,1108.639991,357.0122872,5703.0,4.51085,0.92,195.359758,-27.522227,planet,KP,TESS
,768.01,11.5294381,4.881,25630.0,18.7142,974.0,149.636,5956.0,4.31259,1.15,198.635626,-24.14419,candidate,APC,TESS
,769.01,4.9816784,2.733,18110.0,10.7801,953.0,137.118,5315.0,4.51737,0.79,192.981203,-42.073617,planet,KP,TESS
,770.01,4.6370479,4.8238322,7765.997329,15.3045465,1543.846965,1342.573266,6438.0,4.10962,1.68054,193.55246,-46.587716,planet,KP,TESS
,771.01,2.3260077,0.9960868,3279.789132,1.3960869,501.0620836,14.8966002,3231.0,4.438,0.241857,164.11389,-72.985174,planet,CP,TESS
,772.01,11.0163421,3.5235771,6918.55579,6.9124465,670.2992922,47.7085311,5184.0,4.57383,0.815374,190.191401,-21.872782,candidate,PC,TESS
,772.02,744.2007603,4.3105796,4290.778013,5.3137751,164.5828313,0.173404,5184.0,4.57383,0.815374,190.191401,-21.872782,candidate,PC,TESS
,772.03,2.7912365,2.2947027,876.8413933,2.584596,1059.291981,297.566297,5184.0,4.57383,0.815374,190.191401,-21.872782,candidate,PC,TESS
,773.01,4.971298,3.283,12130.0,12.1956,1095.0,238.875,5510.0,4.44137,1.09,190.151956,-19.284353,planet,KP,TESS
,774.01,4.4656343,3.512518,17333.75572,14.6467763,1188.539353,471.601595,6070.0,4.4201,1.09036,203.758195,-17.503496,planet,KP,TESS
,775.01,12.4458741,11.5424587,7049.377739,21.0847933,1069.028498,308.6584229,6746.0,4.41572,1.5288,164.799978,-59.23397,false_positive,FP,TESS
,776.01,15.6653322,2.9937799,1317.653048,2.0999942,383.2694675,5.0996209,3806.0,4.73575,0.533024,178.577997,-37.553357,planet,CP,TESS
,776.02,8.2466133,2.4120909,1071.206785,1.7687315,474.6704725,11.9974754,3806.0,4.73575,0.533024,178.577997,-37.553357,planet,CP,TESS
,777.01,8.3008562,4.850157,2683.100677,8.5512662,1186.75213,468.7713718,7199.0,4.3586,1.6028301,183.118731,-49.00774,candidate,PC,TESS
,778.01,4.6336155,3.557,7660.0,15.2453,1450.0,734.672,6780.0,4.08247,1.68,199.33385,-15.273705,planet,CP,TESS
,779.01,0.7839149,1.6423921,918.1396434,,1976.753236,3608.534279,5780.0,4.438,,159.933006,-48.996687,candidate,PC,TESS
,780.01,3.0524018,2.483,22270.0,13.7594,1199.0,344.149,5545.0,4.52787,0.88,190.618803,-30.639818,planet,KP,TESS
,781.01,1.3541342,2.0812883,20039.55067,13.2236638,1415.979876,950.0562665,5227.0,4.47443,0.931471,176.738826,-22.56301,planet,KP,TESS
,782.01,8.0239811,1.7082731,4010.05776,2.5926653,388.6156751,5.3901675,3331.0,4.94964,0.406516,183.920361,-18.910338,planet,CP,TESS
,783.01,8.1125147,2.0330298,1224.916066,2.3812033,611.1172195,32.9624198,4498.94,4.5,0.668361,172.155637,-54.784223,candidate,PC,TESS
,784.01,2.7970316,2.185,481.0,1.84303,1256.0,413.894,5849.0,4.5297,0.9,159.341221,-63.655692,planet,CP,TESS
,785.01,18.6286102,30.0156194,570.252799,1.6416264,366.9524462,4.285092,3783.0,4.438,0.561301,88.33729,-65.6335,candidate,PC,TESS
,786.01,12.6693786,4.818,321.0,2.30678,1356.0,562.492,5853.8,4.22099,1.31,100.104215,-63.339108,candidate,PC,TESS
,786.02,38.5537648,6.071,329.0,2.14038,596.0,20.9962,5853.8,4.22099,1.31,100.104215,-63.339108,candidate,PC,TESS
,787.01,2.1263165,2.6285127,137.5302097,1.7757918,1784.475093,2396.420161,6623.0,4.38359,1.31556,87.116029,-56.004119,candidate,PC,TESS
,788.01,6.4872362,2.5986372,112.7687265,3.2602447,1047.717468,284.7722987,4997.0,3.45154,2.56864,113.695288,-61.240068,candidate,PC,TESS
,789.01,5.4470648,1.583301,862.2586997,1.1245064,448.3198817,9.5471336,3471.0,4.87707,0.37114,115.270225,-71.303764,candidate,PC,TESS
,789.02,12.9707041,2.2669808,1208.789625,1.3280332,335.728076,3.0024214,3471.0,4.87707,0.37114,115.270225,-71.303764,candidate,PC,TESS
,789.03,8.0432343,2.0067185,878.9302211,1.2872781,393.6998701,5.6778261,3471.0,4.87707,0.37114,115.270225,-71.303764,candidate,PC,TESS
,790.01,199.5779073,11.8968751,1766.617011,6.9936043,423.1317323,7.5757108,6988.0,4.25649,1.4608001,123.39778,-64.090901,candidate,PC,TESS
,790.02,41.0175174,8.2090013,229.2846536,2.4013155,717.0068321,62.4617543,6988.0,4.25649,1.4608001,123.39778,-64.090901,candidate,PC,TESS
,790.03,,17.3550472,1628.25003,6.4367306,411.1389473,6.7526693,6988.0,4.25649,1.4608001,123.39778,-64.090901,candidate,PC,TESS
,791.01,139.3048512,12.1948293,5057.677628,10.4668171,460.9516893,10.6694651,6572.0,4.35381,1.42962,118.434757,-69.701736,candidate,PC,TESS
,791.02,928.0455814,11.576689,6356.994468,12.0672714,353.3145101,3.6827047,6572.0,4.35381,1.42962,118.434757,-69.701736,candidate,PC,TESS
,792.01,15.6477055,1.336067,1515.168947,3.2193276,600.0409721,30.6368863,5107.98,4.5443,0.835807,71.245764,-67.98105,false_positive,FP,TESS
,793.01,54.6616036,2.388,2020.0,4.04767,291.0,1.20276,5379.0,4.50461,0.8,107.133952,-68.368778,false_positive,FP,TESS
,794.01,52.4072665,8.7541225,372.4627072,3.3054594,644.6535906,40.8156414,6270.01,4.07467,1.59084,106.664922,-71.446827,candidate,PC,TESS
,795.01,8.7609906,0.9094562,479.6082016,2.9253441,1051.00961,288.3684545,6168.88,4.24191,1.3109699,100.970374,-55.639,candidate,PC,TESS
,796.01,0.8086308,3.0190282,889.7191222,3.0352964,1956.404514,3462.2277,5780.0,4.438,1.0,83.986551,-67.459594,false_positive,FA,TESS
,797.01,1.8007935,1.1863073,622.5482076,1.1904014,729.3539345,66.876621,3704.0,4.77431,0.473702,108.563086,-74.603095,candidate,PC,TESS
,797.02,4.1400062,1.0309175,740.3454035,1.3230408,552.6192071,22.0406756,3704.0,4.77431,0.473702,108.563086,-74.603095,candidate,PC,TESS
,797.03,2.7309449,1.1118337,456.1893836,1.0182347,634.8269047,38.383299,3704.0,4.77431,0.473702,108.563086,-74.603095,candidate,PC,TESS
,798.01,95.2391755,1.5992619,5934.358224,,399.1200517,5.9970158,4270.0,4.57808,,97.820494,-58.320438,candidate,APC,TESS
,799.01,5.5451661,2.2293365,439.0185686,1.9448048,958.6887743,199.6326492,5643.0,4.48066,0.915519,98.469125,-52.460296,candidate,PC,TESS
,800.01,0.9657303,3.4341219,997.3701416,3.2694344,1843.982506,2732.424609,5780.0,4.138,1.0,79.765915,-69.637926,candidate,APC,TESS
,801.01,0.7757012,1.2815624,38.7087646,0.8620247,2426.004248,8186.291963,6283.39,4.438,1.3560899,102.221691,-73.299335,candidate,PC,TESS
,802.01,3.693916,1.7264201,74.807186,0.6501353,942.9807829,186.8668956,5235.78,4.438,0.74982,97.985715,-68.7118,candidate,PC,TESS
,803.01,15.3050693,3.872,770.0,10.4166,1197.0,340.827,5370.0,3.32339,4.16,125.645029,-19.254613,false_positive,FP,TESS
,804.01,1.4188153,4.5754288,136.3471608,,1622.059585,1636.018524,5988.0,4.30679,,91.519783,-69.420238,candidate,PC,TESS
,805.01,4.1177649,1.212675,1948.140578,1.276147,440.8496683,8.9265383,3376.0,4.438,0.281129,61.135799,-62.989132,candidate,PC,TESS
,806.01,21.9166429,3.3787978,1306.422409,2.2852898,397.279215,5.8871402,4130.0,4.438,0.631609,63.416059,-76.098013,candidate,PC,TESS
,807.01,5.2702557,2.0186676,511.6141762,1.6776468,739.4620938,70.6617951,4662.0,4.56787,0.693074,75.915921,-66.654923,candidate,PC,TESS
,808.01,9.7394089,3.5625788,641.7240822,2.2696307,710.9802766,60.3880789,5216.0,4.52613,0.833198,133.74855,-44.28863,candidate,PC,TESS
,809.01,183.458919,10.764682,645.283132,3.379417,415.665778,7.0550173,5804.3,3.89,1.30725,82.979518,-60.476724,candidate,APC,TESS
,810.01,28.3057042,4.8265036,357.0692138,2.7465985,696.2534449,55.5380247,5704.59,4.09162,1.40065,62.854009,-69.474879,candidate,PC,TESS
,810.02,90.8479191,11.1179142,314.2730564,2.6152426,472.0126996,11.7310189,5704.59,4.09162,1.40065,62.854009,-69.474879,candidate,PC,TESS
,811.01,25.1760133,4.418,12570.0,14.2012,617.0,24.1525,6025.9,4.3,1.24,88.030314,-32.925074,candidate,PC,TESS
,812.01,13.8665912,6.491,7930.0,14.3875,1131.0,271.767,6707.0,4.2,1.57,89.235658,-49.006949,candidate,PC,TESS
,813.01,83.8962434,13.0330846,1217.672325,7.2168832,594.8141775,29.5832748,5823.7,3.77,2.04354,72.69401,-60.905461,planet,CP,TESS
,814.01,7.21048,2.671,250.094,3.7188,930.0,124.246,5920.4,3.91,2.14,99.714619,-53.107598,false_positive,FP,TESS
,815.01,11.1972769,3.061,1301.0,2.62397,672.0,33.9923,4953.9,4.59,0.76,155.871938,-43.834925,planet,CP,TESS
,815.02,734.4987702,2.529,1004.0,2.1838,483.0,9.04438,4953.9,4.59,0.76,155.871938,-43.834925,planet,CP,TESS
,816.01,1.55747,2.714,3127.94,3.80336,2346.0,5034.13,4146.6,4.6,0.62,116.010481,-36.996503,false_positive,FP,TESS
,817.01,1.10223,2.598,1015.0,7.4694027,5885.0,199185.0,8747.0,4.08022,2.23767,74.286788,-66.390334,false_positive,FP,TESS
,818.01,3.118536,2.043274,12242.73132,11.857124,1194.985966,481.9169727,5700.0,4.49158,0.95,214.683011,-20.275437,planet,KP,TESS
,819.01,16.2546802,4.74,4950.0,9.68176,787.0,63.815,5846.0,4.41665,1.32,192.189568,-47.613679,planet,KP,TESS
,820.01,3.752062,3.680056,9500.430305,14.937131,1512.783609,1237.736629,6300.0,4.16979,1.48,208.928011,-32.159712,planet,KP,TESS
,821.01,13.823303,1.365217,2556.532346,2.806009,372.4355382,4.5470053,3669.0,4.78896,0.477,209.615851,-23.277572,false_positive,FA,TESS
,822.01,7.1335149,3.1376265,18037.53002,10.478658,722.6720336,64.4593609,4775.0,4.60305,0.789877,217.6092,-46.159516,planet,KP,TESS
,822.02,1.0115336,1.6201453,640.6892788,2.3332033,1385.848223,871.7333843,4775.0,4.60305,0.789877,217.6092,-46.159516,planet,CP,TESS
,823.01,13.5337579,3.557125,2234.854757,6.2692929,917.1183951,167.1947435,6309.0,4.23525,1.30032,218.658293,-40.739863,candidate,APC,TESS
,824.01,1.3929721,1.0799517,1576.077612,2.9539057,1148.714894,411.5001611,4452.0,4.49909,0.729635,222.16547,-57.588867,planet,CP,TESS
,825.01,3.1853186,2.2396998,4917.337891,5.422035,972.7647273,211.6178316,4944.0,4.50243,0.781959,208.856746,-21.207859,planet,KP,TESS
,826.01,11.5509742,3.571,10842.0,11.0252,763.0,56.355,5625.0,4.49092,1.06,203.106019,-42.475273,planet,KP,TESS
,827.01,1.2282706,2.0554176,7013.539828,14.6178728,1951.623848,3428.510371,5848.0,4.33233,1.2740999,98.893269,-79.715754,candidate,APC,TESS
,828.01,5.3220505,3.8815964,6562.779481,17.1038087,1432.570981,995.3724127,6030.0,4.09435,1.95757,210.193571,-30.583608,planet,KP,TESS
,829.01,3.2877916,2.3400995,1779.185198,4.2854014,1103.725525,350.7238882,5636.0,4.3723,0.948885,224.208391,-37.042983,candidate,PC,TESS
,830.01,15.0405221,2.2981691,17981.69032,23.0692974,762.3041811,79.8057547,5900.0,4.36304,1.0431,129.756861,-74.763114,candidate,PC,TESS
,831.01,1.5617357,2.1307551,4445.085736,7.7731045,1614.576727,1606.037768,5808.0,4.33972,1.14478,229.033411,-38.87541,candidate,APC,TESS
,832.01,1.9160221,1.405,2430.0,10.8261,1195.0,339.505,5623.0,4.37483,2.09,84.081627,-54.191199,false_positive,FP,TESS
,833.01,1.041889,1.2737667,465.3854112,1.389031,1033.922774,270.068174,3965.0,4.68337,0.603336,145.645472,-62.475886,planet,CP,TESS
,834.01,2.6755521,3.2277336,14340.99086,16.3355194,1548.879295,1360.164073,6783.0,4.24271,1.3441499,195.828164,-49.639773,planet,KP,TESS
,835.01,4.7920153,1.4903703,2042.54211,4.7342032,992.3968206,229.2252519,6012.0,4.76675,0.882828,192.057325,-56.894318,candidate,PC,TESS
,836.01,8.5954792,2.47,1140.0,2.64032,704.0,40.8229,4476.0,4.58156,0.69,225.079883,-24.454202,planet,CP,TESS
,836.02,3.8167262,1.602,580.0,1.69257,763.9863872,40.9119,4476.0,4.58156,0.69,225.079883,-24.454202,planet,CP,TESS
,837.01,8.3249172,1.406,4535.0,7.0011,704.0,40.8042,6513.0,4.53694,1.01,157.037281,-64.505211,planet,CP,TESS
,838.01,7.6246239,2.0328127,1256.063206,14.4951834,1774.497446,2343.270994,7313.0,4.14443,2.6298299,203.166643,-38.845947,false_positive,FP,TESS
,839.01,2.4855806,3.0016362,19630.5672,36.5091254,2045.258429,4135.364229,6933.0,4.25089,1.59944,166.979879,-61.14625,planet,KP,TESS
,840.01,3.7993182,2.302,7590.0,8.54839,1079.0,225.371,5318.0,4.43686,0.97,198.132842,-45.590574,planet,KP,TESS
,841.01,3.4934316,1.453,14230.0,11.4663,914.0,116.196,5153.0,4.46892,0.9,94.942993,-53.226707,candidate,PC,TESS
,842.01,2.7863813,1.8415464,11628.75945,12.0024836,1195.929483,483.4407911,5376.0,4.42496,1.00073,91.937566,-73.391862,candidate,PC,TESS
,843.01,4.2986466,3.1434483,15275.75845,14.2892609,1177.855632,454.8720517,5715.0,4.34342,1.11852,207.907675,-23.78124,planet,KP,TESS
,844.01,8.9066251,1.9618338,2178.833634,7.1574108,1083.043104,325.1651305,5829.6,4.1,1.51595,19.461136,0.346971,false_positive,FP,TESS
,845.01,7.06181,5.853,22745.5,24.7848,1443.0,721.751,5818.3,4.4,1.49,24.172722,-31.670795,false_positive,FP,TESS
,846.01,14.20489,4.924,8761.57,12.4595,1235.0,386.596,6316.3,4.3,1.21,26.376875,-51.296821,false_positive,FP,TESS
,847.01,3.2063107,2.8362399,6909.96095,20.2776,1919.0,2254.62,5286.9,,2.29,43.875521,-53.665545,candidate,PC,TESS
,848.01,9.77742,6.713,6740.0,35.6978,1304.0,480.928,4513.0,,2.87,24.216097,-39.142583,false_positive,FP,TESS
,849.01,0.76566,1.452,1410.0,3.54139,1932.0,2314.06,5311.0,4.47,0.92,28.715796,-29.421709,planet,CP,TESS
,850.01,10.32103,3.283,58957.4,34.1767,1070.0,218.123,5863.5,4.38,1.28,9.765924,-17.221806,candidate,APC,TESS
,851.01,0.6296,0.309,790.0,3.39154,1039.0,193.701,5485.0,4.64,0.77,7.387843,-10.468279,candidate,APC,TESS
,852.01,4.943336,3.147,2010.0,6.40301,1170.0,311.475,5574.0,3.95,1.73,24.740265,-7.280979,candidate,PC,TESS
,853.01,6.8646554,4.725,5090.0,17.29,1772.0,1640.28,5937.0,4.19,1.38,32.914289,-37.892988,candidate,PC,TESS
,854.01,5.8508237,3.4458826,876.8239527,4.9253389,1202.045225,493.4057797,5928.0,4.19,1.37754,28.078089,-43.047613,candidate,APC,TESS
,855.01,1.8301156,1.018,1110.0,4.46184,1327.0,515.147,6671.0,4.41,1.22,15.543042,-2.144574,candidate,PC,TESS
,856.01,5.4014,1.442,1225.99,16.7216,709.0,41.9773,5179.9,,4.34,14.094894,-14.788329,candidate,APC,TESS
,857.01,3.9080236,3.292,8100.0,15.1385,1455.0,744.132,6143.0,4.08,1.63,25.871364,-14.149185,planet,KP,TESS
,858.01,3.2797206,3.5795839,11148.4202,14.0606451,1402.264931,913.7792532,5857.0,4.24,1.29747,60.199826,-54.592918,planet,CP,TESS
,859.01,5.1543265,1.063382,2522.134687,4.6014268,815.6519164,104.6021101,4971.0,4.59,0.756197,97.144014,-61.150325,candidate,PC,TESS
,860.01,6.4535152,2.202,11200.0,19.7517,1096.0,240.342,5906.0,4.07,1.58,43.546163,-41.514421,candidate,PC,TESS
,861.01,6.7391601,2.537,3040.0,30.8876,2416.0,5656.73,10341.0,3.8,3.39,119.533518,-60.780499,false_positive,FP,TESS
,862.01,3.3102159,2.7252649,5092.459414,,1222.99116,528.7060422,,,,124.300024,-65.65708,candidate,PC,TESS
,863.01,0.5251251,1.0447398,277.1920779,1.4381391,2038.143938,4078.12382,5867.0,4.5948,0.850302,93.729429,-49.756087,candidate,PC,TESS
,864.01,0.520671,0.5708161,626.6355136,1.0047438,1005.830894,241.8916543,3460.0,4.438,0.39861,81.443395,-51.357031,candidate,PC,TESS
,865.01,0.7455787,0.4901724,784.6891758,3.402474,2091.077432,4518.574649,5181.0,4.14486,1.19844,62.454351,-26.022091,candidate,APC,TESS
,866.01,22.338916,3.4122327,605.5453887,18.449977,1602.082745,1556.900197,4866.0,2.50648,7.56825,77.546589,-57.586679,false_positive,FA,TESS
,867.01,15.4043768,4.7120319,281.5569106,2.2872195,808.3688406,100.9158218,5777.36,4.30388,1.23499,119.014208,-64.941154,candidate,PC,TESS
,868.01,0.556109,1.096708,172.860189,1.609049,2481.915671,8967.452529,5670.45,4.16644,1.18329,108.568016,-74.970528,false_positive,FP,TESS
,869.01,26.2588239,4.4279477,251.0105068,2.0533305,692.7042412,54.4142175,5908.0,4.28153,1.24841,53.178982,-51.788532,false_positive,FA,TESS
,870.01,22.0379547,2.5061632,1208.107714,2.335104,362.3806799,4.0755023,3927.0,4.6966,0.611136,63.31929,-50.944261,candidate,PC,TESS
,871.01,14.362738,3.2043798,541.9770506,1.6866314,565.3112203,24.1363405,4939.0,4.58489,0.732189,74.737626,-50.627415,planet,CP,TESS
,872.01,2.2395544,1.1228525,1152.784951,2.7483506,1062.259446,300.9147034,4872.54,4.68951,0.75636,74.868182,-55.92906,candidate,PC,TESS
,872.02,4.9727711,0.7889782,825.5374706,2.6058369,814.2385337,103.8789635,4872.54,4.68951,0.75636,74.868182,-55.92906,candidate,PC,TESS
,873.01,5.9312003,2.0314487,1021.925375,1.7979811,518.0279088,17.0189842,3797.0,4.74005,0.5204,56.736636,-63.336878,candidate,PC,TESS
,874.01,5.9049733,3.9528744,200.4796961,2.2395287,1269.693021,614.208654,6437.0,4.2473,1.4178801,96.069345,-46.93762,candidate,PC,TESS
,875.01,11.020153,3.638535,1076.926754,2.343228,563.4752132,23.8243065,4407.0,4.56293,0.719466,78.037215,-37.708481,candidate,PC,TESS
,876.01,29.4829022,2.3634407,2066.504382,2.7733274,336.0828164,3.0151313,3955.0,4.68874,0.603739,84.109334,-24.244444,candidate,PC,TESS
,877.01,6.015802,1.8775214,5341.679635,13.627855,1525.641362,1280.35623,7836.0,4.14,1.59435,99.11511,-50.297401,candidate,APC,TESS
,878.01,3.9773904,2.82,1134.0,5.03874,1290.0,460.733,5518.3,3.93,1.77,76.761786,-51.766957,false_positive,FA,TESS
,879.01,6.58454,3.395,5500.94,,1664.0,1274.11,8829.0,3.91,,98.123772,-3.54484,false_positive,FP,TESS
,880.01,6.3872524,2.608,3510.0,5.0445,817.0,73.9967,4935.0,4.52,0.82,94.164473,-13.987337,candidate,PC,TESS
,880.02,2.5735943,2.4810064,739.6008283,2.7779229,1063.098093,301.8661097,4935.0,4.52,0.816999,94.164473,-13.987337,planet,CP,TESS
,880.03,14.3318853,1.596,990.0,2.87022,495.0,9.971,4935.0,4.52,0.82,94.164473,-13.987337,candidate,PC,TESS
,881.01,0.56708,1.253,980.0,29.9735,2166.0,3660.0,5274.0,,9.78,104.479884,5.748028,false_positive,FP,TESS
,882.01,2.3552639,1.033,912.0,8.10129,1432.0,698.522,7069.0,3.88,2.37,89.16524,14.785575,false_positive,FP,TESS
,883.01,10.0577297,3.65,4860.0,7.17665,861.0,91.5488,5651.0,4.43,1.01,103.369061,-6.507835,candidate,PC,TESS
,884.01,2.7809,1.803,2990.0,56.3202,3566.0,26869.1,11246.0,,5.45,93.921031,11.832621,false_positive,FP,TESS
,885.01,2.56876,2.767,360.521,17.6099,1211.0,357.805,4312.9,,8.43,98.26778,-10.870679,candidate,APC,TESS
,886.01,20.4276727,5.1878327,2988.502078,19.9576585,1611.619274,1594.302814,8844.0,3.76,3.25795,101.693856,-6.144778,false_positive,FP,TESS
,887.01,5.77114,2.791,1931.81,10.9488,1252.0,408.749,7173.0,4.03,2.26,94.545308,15.952049,candidate,APC,TESS
,888.01,3.96643,2.025,828.371,5.99981,1227.0,376.453,6565.2,4.09,1.9,96.666044,13.29938,false_positive,FP,TESS
,889.01,1.83485,2.673,1200.0,5.90327,2215.0,3996.1,6466.0,4.11,1.68,106.649775,-53.546434,false_positive,FP,TESS
,890.01,3.2022978,3.51,41820.0,34.5557,,1640.28,6600.0,4.17,1.67,100.36319,-12.285043,candidate,APC,TESS
,891.01,4.99915,5.256,684.271,2.28122,1235.0,386.241,4696.0,,0.79,93.122299,-16.792043,false_positive,FP,TESS
,892.01,10.6265837,5.415,7530.0,12.0335,1361.0,571.007,7723.0,4.43,1.35,86.738228,-11.23534,planet,CP,TESS
,893.01,5.6148305,3.829,2300.0,9.62058,2130.0,3420.14,9856.0,4.01,2.59,103.678583,-7.131316,candidate,PC,TESS
,894.01,4.3433389,4.514,1100.0,24.4433,4366.0,60347.5,9900.0,3.68,3.83,96.793934,-4.7801,false_positive,FP,TESS
,895.01,0.76189,1.904,190.0,1.50503,2496.0,6450.77,5998.0,4.39,1.11,94.205654,-2.92914,false_positive,FP,TESS
,896.01,3.52985,1.907,560.0,3.20773,1310.0,489.2,6627.0,4.31,1.37,89.15458,10.551759,false_positive,FA,TESS
,897.01,1.2980202,3.007,250.0,2.58794,2487.0,6354.72,6128.0,4.08,1.62,98.59774,8.413625,false_positive,FP,TESS
,898.01,,7.352,6000.0,19.7649,2388.0,5400.0,5652.0,4.32,2.74,104.480707,-9.924849,false_positive,FP,TESS
,899.01,12.8461943,3.116081,8527.330487,11.8867391,821.8270133,107.8059302,5591.0,4.30695,1.18787,104.492446,-71.523106,candidate,PC,TESS
,900.01,4.8494108,5.2266368,1341.940126,2.7650341,700.3482517,56.8561171,3861.0,4.71767,0.680711,245.905129,-31.373574,candidate,PC,TESS
,901.01,3.2308423,0.9282699,2427.431464,11.144364,1529.305726,1292.701523,7062.0,4.49596,1.38436,261.062847,-50.386051,candidate,PC,TESS
,902.01,18.2592673,1.7158922,1829.485139,15.8995046,1109.952523,358.7059761,7142.0,4.15713,2.2950301,259.49578,-45.883555,candidate,APC,TESS
,903.01,7.2766004,4.626,2440.0,11.5799,1374.0,591.917,6266.0,4.27,2.21,57.489027,-72.793731,candidate,PC,TESS
,904.01,10.8772748,2.6829533,1827.218938,2.309613,433.1214112,8.3168643,3992.0,4.61929,0.532439,89.371273,-83.129726,planet,CP,TESS
,904.02,83.9993991,4.9317658,1856.591277,2.3408341,219.1245115,0.5448599,3992.0,4.61929,0.532439,89.371273,-83.129726,planet,CP,TESS
,905.01,3.7395716,2.0436597,15256.90235,13.9317353,1105.757854,353.3142325,5565.0,4.46277,1.00018,227.658675,-71.361632,planet,CP,TESS
,906.01,1.6647888,1.152,1600.0,5.25863,1458.0,751.21,5954.53,3.68582,1.42,239.825514,-49.366664,candidate,PC,TESS
,907.01,4.5849129,5.2493974,2101.068279,9.6158851,1644.790742,1729.671435,6272.0,3.8399,2.0597899,262.183407,-62.840383,planet,CP,TESS
,908.01,3.1837789,2.3252968,850.2084133,3.1080163,1217.647952,519.52682,5500.0,4.99,1.0523601,53.159427,-81.250745,planet,CP,TESS
,909.01,3.9043855,3.525,255.0,1.80937,1498.0,836.633,6059.06,4.29,1.31,251.362526,-71.839588,false_positive,FP,TESS
,910.01,2.0291067,0.7339561,954.52078,1.0407954,552.8113049,22.0713381,3194.0,4.96718,0.287497,290.23794,-82.559788,planet,CP,TESS
,911.01,8.5841822,2.0925448,8263.488629,21.4045649,1088.954848,332.3230715,5963.0,4.438,1.44708,262.335243,-38.645969,candidate,APC,TESS
,912.01,4.678059,1.8117452,2029.239148,2.2524868,495.2259613,14.2145991,3566.0,4.83519,0.426465,229.328567,-80.473345,planet,CP,TESS
,913.01,11.099348,3.2464373,1159.389202,2.4827074,621.420415,35.2422046,4948.0,4.60394,0.732535,234.572324,-80.803427,planet,CP,TESS
,913.02,1469.851204,5.9485102,945.0433631,2.7937261,121.9158623,0.052211,4948.0,4.60394,0.732535,234.572324,-80.803427,candidate,PC,TESS
,914.01,2.3374921,2.279,760.0,4.00659,1556.0,975.016,5963.4,3.65,1.54,48.726093,-44.961855,false_positive,FP,TESS
